Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
260;0.5037;0.5000;0.2759;-0.0000;56;52;0;12103;68.6031;0.0840;0.2528;6.8523
261;0.5074;0.5000;0.3793;-0.0000;56;50;0;12103;69.1145;0.0916;0.2748;6.8523
262;0.5037;0.5000;0.3793;-0.0000;60;54;0;12103;69.5878;0.0916;0.2968;6.9322
263;0.5000;0.5000;0.3448;-0.0000;64;56;0;12051;70.0916;0.0916;0.3187;6.9322
264;0.5037;0.5000;0.3448;-0.0000;60;52;0;12051;70.6412;0.0992;0.3407;7.0122
265;0.5037;0.5000;0.3103;-0.0000;58;52;0;12051;71.1527;0.0992;0.3627;7.0921
266;0.5074;0.5000;0.2759;-0.0000;54;48;0;12051;71.6947;0.1069;0.3847;7.0921
267;0.5037;0.5000;0.1724;-0.0000;56;52;0;12051;72.2061;0.1069;0.3847;7.1721
268;0.5000;0.5000;0.0690;-0.0000;60;56;0;12103;72.6718;0.1069;0.3847;7.2521
269;0.5000;0.5000;0.0690;-0.0000;58;56;0;12051;73.2214;0.1145;0.4066;7.2521
270;0.4963;0.5000;0.1379;-0.0000;62;60;0;12051;73.6947;0.1145;0.4066;7.3320
271;0.4963;0.5000;0.1379;-0.0000;65;62;0;12051;74.1603;0.1221;0.4066;7.4120
272;0.4963;0.5000;0.1034;-0.0000;64;60;0;12051;74.6718;0.1221;0.4286;7.4120
273;0.5000;0.5000;0.0690;-0.0000;60;56;0;12051;75.2137;0.1298;0.4286;7.4919
274;0.5000;0.5000;0.0690;-0.0000;60;56;0;12000;75.7252;0.1298;0.4286;7.5719
275;0.5037;0.5000;0.0345;-0.0000;58;56;0;12051;76.2366;0.1374;0.4286;7.5719
276;0.5037;0.5000;-0.0000;-0.0000;56;56;0;12051;76.7405;0.1374;0.4286;7.6519
277;0.5037;0.5000;-0.0690;-0.0000;56;56;0;12051;77.2519;0.1450;0.4286;7.6519
278;0.5037;0.5000;-0.0690;-0.0000;56;54;0;12051;77.7557;0.1450;0.4286;7.7318
279;0.5037;0.5000;-0.0345;-0.0000;56;54;0;12051;78.2672;0.1527;0.4286;7.8118
280;0.5000;0.5000;-0.0000;-0.0000;60;58;0;12051;78.7405;0.1527;0.4286;7.8118
281;0.5000;0.5000;-0.0000;-0.0000;58;56;0;12051;79.2443;0.1603;0.4286;7.8917
282;0.4963;0.5000;-0.0345;-0.0000;62;60;0;12051;79.7176;0.1603;0.4286;7.9717
283;0.4963;0.5000;-0.1034;-0.0000;64;64;0;12051;80.1832;0.1679;0.4286;7.9717
284;0.4926;0.5000;-0.0690;-0.0000;65;65;0;12000;80.6565;0.1679;0.4286;8.0517
285;0.4926;0.5000;-0.0690;-0.0000;65;64;0;12000;81.1985;0.1756;0.4286;8.0517
286;0.4926;0.5000;-0.0690;-0.0000;67;67;0;12051;81.6718;0.1756;0.4066;8.1316
287;0.4963;0.5000;0.0345;-0.0000;64;62;0;12000;82.2214;0.1832;0.4066;8.2116
288;0.5000;0.5000;-0.0345;-0.0000;58;58;0;12000;82.8092;0.1832;0.4066;8.2116
289;0.5000;0.5000;0.1034;-0.0000;58;54;0;12051;83.3511;0.1908;0.4286;8.2916
290;0.5000;0.5000;0.2069;-0.0000;62;56;0;12051;83.8244;0.1985;0.4286;8.3715
291;0.4963;0.5000;0.1379;-0.0000;65;60;0;12051;84.2901;0.1985;0.4506;8.3715
292;0.4963;0.5000;0.1034;-0.0000;64;60;0;12000;84.8015;0.2061;0.4506;8.4515
293;0.4926;0.5000;-0.0345;-0.0000;65;64;0;12051;85.2672;0.2061;0.4506;8.4515
294;0.4963;0.5000;-0.0690;-0.0000;64;64;0;12000;85.7786;0.2137;0.4506;8.5314
295;0.5000;0.5000;-0.0000;-0.0000;60;58;0;12000;86.3282;0.2137;0.4506;8.6114
296;0.5037;0.5000;-0.1724;-0.0000;54;54;0;12051;86.8702;0.2214;0.4286;8.6114
297;0.5000;0.5000;-0.1379;-0.0000;58;58;0;12051;87.3435;0.2214;0.4286;8.6914
298;0.5000;0.5000;-0.0000;-0.0000;58;56;0;12051;87.8550;0.2290;0.4286;8.7713
299;0.5037;0.5000;-0.0000;-0.0000;58;56;0;12051;88.3588;0.2290;0.4286;8.7713
300;0.5000;0.5000;0.0345;-0.0000;60;58;0;12103;88.8321;0.2366;0.4286;8.8513
301;0.5000;0.5000;0.0345;-0.0000;60;58;0;12051;89.3359;0.2366;0.4506;8.9312
302;0.4963;0.5000;-0.0345;-0.0000;64;62;0;12051;89.8473;0.2443;0.4506;8.9312
303;0.4926;0.5000;-0.0345;-0.0000;65;64;0;12051;90.3130;0.2443;0.4286;9.0112
304;0.5000;0.5000;-0.1379;-0.0000;60;60;0;12051;90.8626;0.2519;0.4286;9.0112
305;0.5000;0.5000;-0.1379;-0.0000;58;60;0;12051;91.3740;0.2519;0.4286;9.0912
306;0.5000;0.5000;-0.0690;-0.0000;58;58;0;12000;91.8779;0.2595;0.4286;9.1711
307;0.5000;0.5000;-0.0690;-0.0000;58;58;0;12051;92.3893;0.2595;0.4286;9.1711
308;0.4963;0.5000;0.0690;-0.0000;62;60;0;12051;92.8550;0.2672;0.4286;9.2511
309;0.4963;0.5000;0.2069;-0.0000;65;60;0;12051;93.3282;0.2672;0.4286;9.3310
310;0.4963;0.5000;0.1724;-0.0000;65;60;0;12051;93.8397;0.2748;0.4506;9.3310
311;0.4963;0.5000;0.0690;-0.0000;62;60;0;12051;94.3435;0.2748;0.4506;9.4110
312;0.4963;0.5000;0.1034;-0.0000;62;58;0;12000;94.8550;0.2824;0.4726;9.4110
313;0.5000;0.5000;0.1379;-0.0000;62;58;0;12000;95.3588;0.2824;0.4726;9.4910
314;0.4963;0.5000;0.0690;-0.0000;64;60;0;12051;95.8321;0.2901;0.4726;9.5709
315;0.5000;0.5000;-0.0690;-0.0000;58;56;0;12051;96.3817;0.2977;0.4726;9.5709
316;0.5000;0.5000;-0.0690;-0.0000;58;58;0;12051;96.8855;0.2977;0.4726;9.6509
317;0.5037;0.5000;-0.1379;-0.0000;56;56;0;12051;97.3969;0.3053;0.4726;9.7309
318;0.5000;0.5000;-0.1034;-0.0000;60;60;0;12051;97.8626;0.3053;0.4506;9.7309
319;0.4963;0.5000;-0.1379;-0.0000;62;62;0;12051;98.3359;0.3130;0.4506;9.8108
320;0.5000;0.5000;-0.2414;-0.0000;56;58;0;12051;98.8855;0.3130;0.4286;9.8108
321;0.5000;0.5000;-0.2759;-0.0000;56;58;0;12051;99.3893;0.3206;0.4286;9.8908
322;0.5000;0.5000;-0.2069;-0.0000;56;58;0;12051;99.9008;0.3206;0.4066;9.9707
323;0.5037;0.5000;-0.1379;-0.0000;56;56;0;12051;100.4046;0.3282;0.4066;9.9707
324;0.5000;0.5000;-0.1379;-0.0000;58;60;0;12051;100.8779;0.3282;0.4066;10.0507
325;0.4963;0.5000;-0.1724;-0.0000;62;64;0;12051;101.3817;0.3359;0.3847;10.1307
326;0.4963;0.5000;-0.0690;-0.0000;62;62;0;12051;101.8931;0.3359;0.3847;10.1307
327;0.4926;0.5000;0.0690;-0.0000;65;64;0;12000;102.3664;0.3435;0.3847;10.2106
328;0.4963;0.5000;0.1379;-0.0000;64;60;0;12051;102.8702;0.3435;0.4066;10.2106
329;0.4889;0.5000;0.2414;-0.0000;71;65;0;12051;103.3053;0.3435;0.4066;10.2906
330;0.4852;0.5000;0.3103;-0.0000;75;67;0;12000;103.7710;0.3511;0.4286;10.3705
331;0.4889;0.5000;0.1724;-0.0000;71;67;0;12000;104.2824;0.3511;0.4506;10.3705
332;0.4889;0.5000;0.1034;-0.0000;69;67;0;12000;104.7863;0.3588;0.4506;10.4505
333;0.4963;0.5000;0.1379;-0.0000;65;60;0;12000;105.3359;0.3664;0.4506;10.5305
334;0.5000;0.5000;0.2069;-0.0000;62;56;0;12000;105.8855;0.3664;0.4726;10.5305
335;0.4963;0.5000;0.0345;-0.0000;62;60;0;12051;106.3511;0.3740;0.4726;10.6104
336;0.4963;0.5000;-0.2069;-0.0000;64;64;0;12051;106.8244;0.3740;0.4726;10.6104
337;0.5000;0.5000;-0.3103;-0.0000;58;60;0;12000;107.3664;0.3817;0.4506;10.6904
338;0.4926;0.5000;-0.1724;-0.0000;65;65;0;12000;107.8015;0.3817;0.4286;10.7703
339;0.4963;0.5000;-0.2414;-0.0000;60;62;0;12051;108.3511;0.3893;0.4286;10.7703
340;0.5000;0.5000;-0.2069;-0.0000;60;62;0;12000;108.8550;0.3893;0.4066;10.8503
341;0.5037;0.5000;-0.2759;-0.0000;54;58;0;12000;109.4046;0.3969;0.4066;10.9303
342;0.5074;0.5000;-0.2414;-0.0000;52;54;0;12051;0.5420;0.0000;-0.0109;-0.0244
343;0.5074;0.5037;-0.2069;-0.0000;54;56;0;12051;1.0534;-0.0076;-0.0328;0.0556
344;0.5037;0.5037;-0.1724;-0.0000;60;62;0;12051;1.5191;-0.0076;-0.0328;0.1355
345;0.5000;0.5074;-0.2069;-0.0000;65;67;0;12051;1.9924;-0.0076;-0.0328;0.1355
346;0.4963;0.5074;-0.0690;-0.0000;71;71;0;12051;2.4580;-0.0076;-0.0548;0.2155
347;0.5074;0.5111;-0.0345;-0.0000;65;65;0;12000;3.0458;-0.0076;-0.0548;0.2955
348;0.5111;0.5111;-0.0000;-0.0000;64;64;0;12000;3.5954;-0.0076;-0.0548;0.2955
349;0.5148;0.5148;0.0345;-0.0000;64;62;0;12051;4.1450;-0.0076;-0.0328;0.3754
350;0.5111;0.5148;0.0690;-0.0000;65;64;0;12051;4.6489;-0.0076;-0.0328;0.4554
351;0.5111;0.5185;0.0690;-0.0000;69;65;0;12000;5.1603;-0.0076;-0.0328;0.4554
352;0.5148;0.5185;0.1034;-0.0000;67;65;0;12000;5.7099;-0.0076;-0.0328;0.5353
353;0.5185;0.5222;0.1379;-0.0000;67;64;0;12051;6.2519;-0.0076;-0.0109;0.6153
354;0.5185;0.5259;0.0690;-0.0000;67;64;0;12000;6.8397;-0.0076;-0.0109;0.6153
355;0.5185;0.5259;0.0690;-0.0000;69;67;0;12000;7.3511;-0.0076;-0.0109;0.6953
356;0.5148;0.5296;-0.1034;-0.0000;75;75;0;12051;7.8168;-0.0076;-0.0109;0.7752
357;0.5185;0.5296;-0.0345;-0.0000;75;73;0;12000;8.3664;-0.0076;-0.0109;0.7752
358;0.5259;0.5333;-0.1034;-0.0000;71;71;0;11949;8.9542;-0.0076;-0.0109;0.8552
359;0.5259;0.5333;-0.1034;-0.0000;71;71;0;11949;9.5038;-0.0076;-0.0328;0.9351
360;0.5296;0.5370;-0.2069;-0.0000;69;71;0;12000;10.0458;-0.0076;-0.0328;0.9351
361;0.5296;0.5370;-0.1724;-0.0000;71;71;0;12000;10.5954;-0.0076;-0.0328;1.0151
362;0.5370;0.5407;-0.1724;-0.0000;67;69;0;11949;11.1832;-0.0076;-0.0548;1.0951
363;0.5370;0.5407;-0.1034;-0.0000;69;69;0;12000;11.7328;-0.0076;-0.0548;1.0951
364;0.5407;0.5444;-0.1379;-0.0000;65;67;0;12000;12.3206;-0.0076;-0.0548;1.1750
365;0.5370;0.5444;-0.1034;-0.0000;71;71;0;12000;12.8244;-0.0076;-0.0768;1.2550
366;0.5370;0.5481;-0.1379;-0.0000;73;73;0;12000;13.3740;-0.0076;-0.0768;1.3349
367;0.5444;0.5519;-0.0345;-0.0000;71;69;0;12000;13.9618;-0.0076;-0.0768;1.3349
368;0.5481;0.5519;-0.1034;-0.0000;69;69;0;11949;14.5496;-0.0076;-0.0768;1.4149
369;0.5519;0.5556;-0.0345;-0.0000;67;67;0;11949;15.1374;-0.0076;-0.0768;1.4949
370;0.5519;0.5556;-0.1724;-0.0000;69;71;0;12000;15.6794;-0.0153;-0.0988;1.4949
371;0.5556;0.5593;-0.1379;-0.0000;67;69;0;12000;16.3053;-0.0153;-0.0988;1.5748
372;0.5519;0.5593;-0.1379;-0.0000;71;71;0;12000;16.8550;-0.0153;-0.0988;1.6548
373;0.5556;0.5630;-0.0690;-0.0000;71;71;0;12000;17.4427;-0.0153;-0.0988;1.7348
374;0.5593;0.5630;-0.0690;-0.0000;69;69;0;12000;18.0305;-0.0153;-0.0988;1.7348
375;0.5667;0.5667;0.0345;-0.0000;65;65;0;12000;18.6565;-0.0153;-0.0988;1.8147
376;0.5704;0.5667;-0.0000;-0.0000;62;62;0;12000;19.2824;-0.0153;-0.0988;1.8947
377;0.5741;0.5704;-0.0345;-0.0000;64;64;0;12000;19.8702;-0.0153;-0.0988;1.9746
378;0.5741;0.5704;-0.0345;-0.0000;64;64;0;12051;20.4504;-0.0229;-0.0988;1.9746
379;0.5704;0.5741;-0.0345;-0.0000;67;67;0;12000;21.0000;-0.0229;-0.1207;2.0546
380;0.5741;0.5778;-0.0000;-0.0000;69;69;0;12000;21.5878;-0.0229;-0.0988;2.1346
381;0.5741;0.5778;-0.0345;-0.0000;69;69;0;12000;22.2137;-0.0229;-0.0988;2.2145
382;0.5778;0.5815;-0.1034;-0.0000;67;69;0;12000;22.8397;-0.0229;-0.1207;2.2145
383;0.5815;0.5815;-0.0690;-0.0000;65;65;0;12000;23.4657;-0.0229;-0.1207;2.2945
384;0.5889;0.5852;-0.0690;-0.0000;62;64;0;12000;24.0916;-0.0229;-0.1207;2.3744
385;0.5889;0.5852;-0.0345;-0.0000;64;65;0;12051;24.6794;-0.0305;-0.1207;2.4544
386;0.5889;0.5889;0.0345;-0.0000;67;67;0;12000;25.2672;-0.0305;-0.1207;2.4544
387;0.5852;0.5889;0.0690;-0.0000;69;69;0;12000;25.8550;-0.0305;-0.1207;2.5344
388;0.5815;0.5926;0.1379;-0.0000;77;75;0;12000;26.3969;-0.0305;-0.0988;2.6143
389;0.5815;0.5926;0.0690;-0.0000;79;77;0;12000;27.0229;-0.0305;-0.0988;2.6943
390;0.5889;0.5963;0.1379;-0.0000;77;75;0;11949;27.6489;-0.0305;-0.0988;2.6943
391;0.5926;0.5963;0.0345;-0.0000;71;71;0;12000;28.3130;-0.0305;-0.0768;2.7742
392;0.6000;0.6000;-0.0000;-0.0000;65;65;0;12000;28.9847;-0.0305;-0.0768;2.8542
393;0.6037;0.6037;-0.0345;-0.0000;65;65;0;12000;29.6107;-0.0382;-0.0768;2.9342
394;0.6074;0.6037;-0.0690;-0.0000;65;65;0;12000;30.2366;-0.0382;-0.0988;3.0141
395;0.6074;0.6074;-0.0690;-0.0000;65;65;0;12000;30.8626;-0.0382;-0.0988;3.0141
396;0.6074;0.6074;-0.1034;-0.0000;65;67;0;12000;31.4886;-0.0382;-0.0988;3.0941
397;0.6074;0.6111;-0.0345;-0.0000;71;71;0;12000;32.0687;-0.0382;-0.0988;3.1741
398;0.6074;0.6111;0.0690;-0.0000;71;71;0;12000;32.6947;-0.0382;-0.0988;3.2540
399;0.6111;0.6148;0.1379;-0.0000;73;69;0;12000;33.3206;-0.0382;-0.0768;3.2540
400;0.6111;0.6148;0.1724;-0.0000;73;71;0;12000;33.9466;-0.0382;-0.0768;3.3340
401;0.6185;0.6185;0.2759;-0.0000;69;64;0;11949;34.6565;-0.0382;-0.0548;3.4139
402;0.6259;0.6185;0.2069;-0.0000;65;62;0;12000;35.3206;-0.0382;-0.0328;3.4939
403;0.6296;0.6222;0.1724;-0.0000;64;60;0;12000;35.9847;-0.0458;-0.0328;3.5739
404;0.6333;0.6259;0.1724;-0.0000;62;58;0;12000;36.6489;-0.0458;-0.0109;3.6538
405;0.6259;0.6259;0.1379;-0.0000;69;65;0;12051;37.2366;-0.0458;-0.0109;3.6538
406;0.6259;0.6296;0.2069;-0.0000;71;65;0;12051;37.8626;-0.0458;0.0111;3.7338
407;0.6259;0.6296;0.2069;-0.0000;73;69;0;12000;38.5267;-0.0382;0.0111;3.8137
408;0.6259;0.6333;0.2069;-0.0000;75;71;0;12000;39.1527;-0.0382;0.0331;3.8937
409;0.6333;0.6333;0.1724;-0.0000;71;65;0;12000;39.8550;-0.0382;0.0331;3.9737
410;0.6370;0.6370;0.1379;-0.0000;69;67;0;12000;40.5191;-0.0382;0.0551;3.9737
411;0.6444;0.6370;0.1379;-0.0000;65;62;0;12000;41.2214;-0.0382;0.0551;4.0536
412;0.6407;0.6407;0.1034;-0.0000;69;65;0;12000;41.8473;-0.0382;0.0770;4.1336
413;0.6444;0.6407;-0.0345;-0.0000;67;65;0;12051;42.5191;-0.0382;0.0551;4.2135
414;0.6370;0.6444;-0.0345;-0.0000;75;75;0;12000;43.0992;-0.0382;0.0551;4.2935
415;0.6370;0.6444;-0.0345;-0.0000;79;79;0;11949;43.7710;-0.0382;0.0551;4.3735
416;0.6407;0.6481;-0.0345;-0.0000;79;77;0;12000;44.4351;-0.0382;0.0551;4.3735
417;0.6407;0.6519;0.0690;-0.0000;79;77;0;11949;45.1374;-0.0305;0.0551;4.4534
418;0.6407;0.6519;0.1379;-0.0000;83;79;0;11949;45.7634;-0.0305;0.0770;4.5334
419;0.6481;0.6556;0.1034;-0.0000;79;75;0;11949;46.4656;-0.0305;0.0770;4.6133
420;0.6519;0.6556;0.1724;-0.0000;77;71;0;12000;47.2061;-0.0305;0.0990;4.6933
421;0.6481;0.6593;0.1379;-0.0000;81;77;0;11949;47.8321;-0.0305;0.0990;4.7733
422;0.6481;0.6593;0.0690;-0.0000;87;83;0;11949;48.4580;-0.0305;0.0990;4.7733
423;0.6519;0.6630;0.0690;-0.0000;81;79;0;11949;49.1679;-0.0305;0.1210;4.8532
424;0.6519;0.6630;-0.1034;-0.0000;83;81;0;11949;49.8321;-0.0229;0.0990;4.9332
425;0.6593;0.6667;-0.1034;-0.0000;79;79;0;11897;50.5344;-0.0229;0.0990;5.0132
426;0.6630;0.6667;-0.1034;-0.0000;77;77;0;11949;51.2366;-0.0229;0.0990;5.0931
427;0.6667;0.6704;-0.1379;-0.0000;75;75;0;12000;51.9466;-0.0229;0.0990;5.1731
428;0.6704;0.6704;-0.0345;-0.0000;75;73;0;11949;52.6489;-0.0229;0.0770;5.2530
429;0.6741;0.6741;-0.0690;-0.0000;73;73;0;11949;53.3511;-0.0229;0.0770;5.3330
430;0.6704;0.6778;-0.0345;-0.0000;77;75;0;12000;54.0153;-0.0153;0.0770;5.3330
431;0.6704;0.6778;-0.0000;-0.0000;79;77;0;12000;54.6794;-0.0153;0.0770;5.4130
432;0.6704;0.6815;0.0690;-0.0000;83;81;0;11949;55.3435;-0.0153;0.0990;5.4929
433;0.6704;0.6815;0.1034;-0.0000;87;83;0;11949;56.0534;-0.0153;0.0990;5.5729
434;0.6741;0.6852;0.0345;-0.0000;85;83;0;11949;56.7557;-0.0153;0.0990;5.6528
435;0.6778;0.6852;-0.0690;-0.0000;83;83;0;11949;57.4962;-0.0153;0.0990;5.7328
436;0.6778;0.6889;-0.1034;-0.0000;83;83;0;11897;58.2443;-0.0076;0.0990;5.8128
437;0.6815;0.6889;-0.0690;-0.0000;83;81;0;11949;58.9466;-0.0076;0.0770;5.8927
438;0.6815;0.6926;-0.0000;-0.0000;83;81;0;11949;59.6489;-0.0076;0.0770;5.8927
439;0.6926;0.6926;-0.0000;-0.0000;75;73;0;11949;60.4275;-0.0076;0.0770;5.9727
440;0.6926;0.6963;-0.0345;-0.0000;77;75;0;11949;61.1374;-0.0076;0.0770;6.0526
441;0.6963;0.6963;-0.0345;-0.0000;77;77;0;12000;61.8397;-0.0076;0.0770;6.1326
442;0.6963;0.7000;-0.0000;-0.0000;77;75;0;11949;62.5420;0.0000;0.0770;6.2126
443;0.7000;0.7000;-0.1034;-0.0000;73;73;0;11949;63.2901;0.0000;0.0770;6.2925
444;0.7000;0.7000;-0.1379;-0.0000;71;73;0;12000;63.9924;0.0000;0.0770;6.3725
445;0.6963;0.7000;-0.0690;-0.0000;75;75;0;12000;64.6947;0.0000;0.0770;6.4525
446;0.6926;0.7000;0.0690;-0.0000;81;77;0;11949;65.3588;0.0000;0.0770;6.5324
447;0.6926;0.7000;0.0345;-0.0000;79;77;0;11949;66.0611;0.0000;0.0770;6.5324
448;0.7037;0.7000;-0.1379;-0.0000;69;69;0;12000;66.8473;0.0000;0.0770;6.6124
449;0.7074;0.7000;-0.1724;-0.0000;65;65;0;12000;67.6260;0.0000;0.0551;6.6923
450;0.7074;0.7000;-0.0000;-0.0000;67;65;0;12000;68.3359;0.0076;0.0551;6.7723
451;0.7037;0.7000;-0.1034;-0.0000;69;69;0;12000;69.0382;0.0076;0.0551;6.8523
452;0.7000;0.7000;-0.1034;-0.0000;69;69;0;12000;69.7405;0.0076;0.0551;6.9322
453;0.7037;0.7000;-0.1724;-0.0000;69;69;0;12000;70.4427;0.0076;0.0331;7.0122
454;0.7037;0.7000;-0.2069;-0.0000;69;71;0;11949;71.1527;0.0076;0.0331;7.0921
455;0.7037;0.7000;-0.1724;-0.0000;69;69;0;12000;71.8550;0.0076;0.0331;7.1721
456;0.7037;0.7000;-0.2069;-0.0000;67;69;0;12000;72.5573;0.0076;0.0111;7.2521
457;0.7000;0.7000;-0.2069;-0.0000;69;71;0;12000;73.2595;0.0076;0.0111;7.2521
458;0.7037;0.7000;-0.1724;-0.0000;65;67;0;12000;74.0076;0.0076;-0.0109;7.3320
459;0.7074;0.7000;-0.1724;-0.0000;65;65;0;12051;74.7099;0.0076;-0.0109;7.4120
460;0.7037;0.7000;-0.0000;-0.0000;65;65;0;12051;75.4122;0.0076;-0.0109;7.4919
461;0.7037;0.7000;0.1724;-0.0000;67;64;0;12000;76.1145;0.0076;-0.0109;7.5719
462;0.7000;0.7000;0.0345;-0.0000;71;69;0;12051;76.7786;0.0076;-0.0109;7.6519
463;0.7037;0.7000;0.0690;-0.0000;67;65;0;12000;77.5267;0.0076;0.0111;7.7318
464;0.7037;0.7000;-0.0000;-0.0000;67;65;0;12000;78.2290;0.0076;0.0111;7.8118
465;0.7037;0.7000;-0.0000;-0.0000;67;65;0;12000;78.9313;0.0076;0.0111;7.8917
466;0.7037;0.7000;0.0690;-0.0000;67;65;0;12051;79.6336;0.0076;0.0111;7.8917
467;0.7000;0.7000;-0.0000;-0.0000;71;69;0;12000;80.3053;0.0076;0.0111;7.9717
468;0.6926;0.7000;-0.0000;-0.0000;79;77;0;12000;80.9313;0.0076;0.0111;8.0517
469;0.6926;0.7000;-0.0345;-0.0000;77;75;0;12000;81.6336;0.0076;0.0111;8.1316
470;0.6926;0.7000;-0.1379;-0.0000;75;77;0;12000;82.3359;0.0076;0.0111;8.2116
471;0.6963;0.7000;-0.1034;-0.0000;75;77;0;11949;83.0763;0.0076;-0.0109;8.2916
472;0.6963;0.7000;-0.0690;-0.0000;75;75;0;12000;83.7863;0.0076;-0.0109;8.3715
473;0.7000;0.7000;-0.0000;-0.0000;71;69;0;12000;84.5267;0.0076;-0.0109;8.4515
474;0.7000;0.7000;0.1379;-0.0000;73;67;0;12000;85.2290;0.0076;0.0111;8.4515
475;0.7000;0.7000;0.2069;-0.0000;73;67;0;12000;85.9313;0.0076;0.0111;8.5314
476;0.6963;0.7000;0.1379;-0.0000;75;71;0;12000;86.6031;0.0153;0.0331;8.6114
477;0.6926;0.7000;0.1034;-0.0000;79;75;0;12000;87.3053;0.0153;0.0331;8.6914
478;0.6852;0.7000;0.0345;-0.0000;87;83;0;12000;87.9695;0.0153;0.0331;8.7713
479;0.6889;0.7000;-0.0345;-0.0000;83;81;0;11949;88.6718;0.0153;0.0331;8.8513
480;0.6889;0.7000;-0.1034;-0.0000;83;81;0;12000;89.3740;0.0153;0.0331;8.9312
481;0.6926;0.7000;-0.2414;-0.0000;79;81;0;11949;90.0840;0.0153;0.0111;8.9312
482;0.6963;0.7000;-0.1724;-0.0000;75;75;0;11949;90.8244;0.0153;0.0111;9.0112
483;0.7000;0.7000;-0.2069;-0.0000;69;71;0;12000;91.5649;0.0153;0.0111;9.0912
484;0.7037;0.7000;-0.2414;-0.0000;65;67;0;12000;92.3130;0.0153;-0.0109;9.1711
485;0.7037;0.7000;-0.2069;-0.0000;67;69;0;12000;93.0153;0.0153;-0.0328;9.2511
486;0.7037;0.7000;-0.2414;-0.0000;67;69;0;12000;93.7176;0.0153;-0.0328;9.3310
487;0.7037;0.7000;-0.1379;-0.0000;65;67;0;12051;94.4198;0.0153;-0.0328;9.4110
488;0.7074;0.7000;-0.0345;-0.0000;64;62;0;12000;95.1679;0.0153;-0.0328;9.4910
489;0.7074;0.7000;-0.0690;-0.0000;64;64;0;12000;95.8702;0.0153;-0.0548;9.5709
490;0.7037;0.7000;-0.0690;-0.0000;67;67;0;12051;96.5344;0.0153;-0.0548;9.6509
491;0.7074;0.7000;-0.1034;-0.0000;64;64;0;12051;97.2824;0.0153;-0.0548;9.6509
492;0.7037;0.7000;-0.0345;-0.0000;67;67;0;12000;97.9847;0.0153;-0.0548;9.7309
493;0.7000;0.7000;-0.0345;-0.0000;71;71;0;12000;98.6489;0.0153;-0.0548;9.8108
494;0.7000;0.7000;0.0345;-0.0000;69;67;0;12051;99.3893;0.0076;-0.0548;9.8908
495;0.7037;0.6963;0.0690;-0.0000;67;65;0;12000;100.0916;0.0076;-0.0548;9.9707
496;0.7037;0.6926;0.1379;-0.0000;65;62;0;12000;100.8397;0.0076;-0.0328;10.0507
497;0.7037;0.6926;0.1724;-0.0000;64;60;0;12051;101.5420;0.0076;-0.0328;10.1307
498;0.7037;0.6889;0.2069;-0.0000;62;58;0;12051;102.2824;0.0076;-0.0109;10.2106
499;0.7000;0.6889;0.1724;-0.0000;64;60;0;12051;102.9542;0.0076;-0.0109;10.2906
500;0.6926;0.6852;0.1379;-0.0000;67;65;0;12051;103.5802;0.0076;0.0111;10.2906
501;0.6852;0.6852;0.1379;-0.0000;71;67;0;12051;104.2061;0.0076;0.0111;10.3705
502;0.6852;0.6815;0.1034;-0.0000;67;65;0;12051;104.9084;0.0076;0.0111;10.4505
503;0.6852;0.6815;-0.0345;-0.0000;65;67;0;12051;105.5725;0.0076;0.0111;10.5305
504;0.6852;0.6778;-0.0345;-0.0000;64;64;0;12051;106.2748;0.0076;0.0111;10.6104
505;0.6889;0.6778;-0.0000;-0.0000;60;60;0;12051;106.9771;0.0153;0.0111;10.6904
506;0.6852;0.6741;-0.0690;-0.0000;58;60;0;12051;107.6412;0.0153;0.0111;10.6904
507;0.6852;0.6704;-0.0690;-0.0000;54;56;0;12051;108.3511;0.0153;0.0111;10.7703
508;0.6889;0.6704;-0.0345;-0.0000;52;52;0;12051;109.0534;0.0153;0.0111;10.8503
509;0.6852;0.6667;0.1379;-0.0000;52;50;0;12103;109.7176;0.0153;0.0111;10.9303
510;0.6852;0.6667;0.2759;-0.0000;54;48;0;12103;110.3817;0.0153;0.0331;11.0102
511;0.6741;0.6630;0.4138;-0.0000;64;56;0;12103;110.9695;0.0153;0.0551;11.0902
512;0.6704;0.6667;0.3793;-0.0000;69;62;0;12103;111.5954;0.0153;0.0770;11.0902
513;0.6630;0.6630;0.2759;-0.0000;71;65;0;12051;112.2214;0.0153;0.0990;11.1701
514;0.6630;0.6630;0.2069;-0.0000;69;64;0;12000;112.8855;0.0153;0.1210;11.2501
515;0.6667;0.6593;0.2414;-0.0000;64;58;0;12051;113.5878;0.0153;0.1210;11.3301
516;0.6704;0.6593;0.2414;-0.0000;58;52;0;12051;114.2977;0.0229;0.1430;11.4100
517;0.6667;0.6556;0.1379;-0.0000;60;56;0;12051;114.9618;0.0229;0.1430;11.4900
518;0.6667;0.6556;0.1034;-0.0000;58;54;0;12051;115.6260;0.0229;0.1649;11.4900
519;0.6667;0.6519;0.0345;-0.0000;56;52;0;12103;116.2901;0.0229;0.1649;11.5700
520;0.6630;0.6519;-0.0345;-0.0000;56;54;0;12103;116.9160;0.0305;0.1649;11.6499
